-85, 85, 69
-180, 180, 145
-30.3850,-20.6350,-24.0350,-26.0600,-25.2850,-29.7600,-34.7350,-22.8350,-5.4350,-0.0100,1.5900,4.0150,4.6150,6.2650,7.7400,9.1900,12.1650,13.7900,13.4150,12.9150,13.9150,15.1650,16.8150,18.6900,19.9650,21.6150,22.7150,23.8650,24.9150,25.9900,26.7400,27.0400,27.1400,26.5900,26.7400,26.6650,26.2650,26.0150,25.9650,25.6400,24.7900,24.8650,25.0400,25.4400,24.9900,23.4900,21.4900,19.7400,19.1650,18.0400,15.9650,12.5400,9.8900,7.6400,6.6900,6.5650,5.3650,6.6900,6.1400,5.2400,5.0900,2.6150,2.5400,0.8400,-0.3850,0.2900,-0.1850,0.1400,0.0650
-29.5600,-21.6600,-27.1850,-29.6100,-28.0100,-31.7850,-36.5350,-22.7100,-4.6600,-0.0100,1.3900,3.6400,4.7150,6.4900,8.1650,9.8900,12.1400,13.3650,13.3650,12.6650,13.1400,14.6900,16.2650,18.0900,19.5400,20.8900,22.0650,23.5900,24.9400,25.6150,26.3150,26.6650,26.8650,26.6650,26.4400,26.2900,26.0900,25.9650,25.8900,25.5650,24.6400,24.5150,25.1900,25.6400,24.7400,23.1900,21.3150,19.2650,18.2400,17.0400,15.3150,12.5900,9.8400,7.3650,6.6650,6.8150,5.8150,6.9150,6.9650,5.9150,4.3400,2.0650,2.1400,0.4400,-0.3850,0.2150,-0.2100,0.2400,0.1150
-28.9100,-22.9100,-30.4100,-32.9100,-30.4100,-33.3600,-37.9850,-23.2350,-4.7600,-0.1350,1.0150,2.9400,4.8900,6.7150,8.4400,10.4900,12.1150,12.4650,11.8900,11.3900,12.4150,14.2900,15.7900,17.5650,18.8650,20.1400,21.5400,23.1900,24.5650,25.3150,26.3650,26.7400,26.6150,26.2900,25.9900,26.0150,25.8900,25.7150,25.4650,24.8650,24.2400,24.4650,25.3400,25.5900,24.8400,23.1150,20.8900,18.8900,17.2900,15.8650,14.5400,12.0650,9.3400,7.3400,6.6400,6.6900,6.3150,6.7400,6.3400,5.2650,3.2400,1.6150,1.6150,-0.1850,-0.4600,0.1400,-0.2100,0.3400,0.1400
-28.4100,-24.2600,-33.4600,-35.6100,-32.2600,-34.3350,-38.9850,-24.4850,-5.6600,-0.2600,0.7900,2.1900,4.8400,6.6650,8.3900,10.4900,11.7650,11.9150,10.5400,10.2400,12.0150,13.9650,15.4650,17.1650,18.5150,19.6650,21.0900,22.7900,24.2400,24.9650,25.9900,26.3900,26.3150,25.9400,25.6400,25.9150,25.6650,25.4400,25.1400,24.4650,23.9650,24.1650,24.8650,25.0400,24.8900,23.4900,20.8150,18.4650,16.5400,15.0150,13.2650,10.4900,8.3900,7.4650,6.5400,6.2900,6.6150,6.0400,4.7900,3.7400,2.0400,1.3150,1.0400,-0.8350,-0.5600,0.0400,-0.1850,0.3900,0.2150
-27.9850,-25.6350,-36.1100,-37.5600,-33.6100,-34.7600,-39.5600,-26.2100,-7.2350,-0.5100,0.8650,1.7400,4.3900,6.2150,8.2150,10.1400,11.1650,11.6150,9.8650,9.6400,11.6650,13.5900,14.9900,16.5150,18.0400,19.0900,20.3400,22.6900,24.4900,25.0150,25.7400,25.9900,26.0150,25.8400,25.5650,26.0900,26.0150,25.3400,24.4900,24.1150,24.0400,23.9650,24.4400,24.5400,24.4650,23.4400,21.0400,18.4400,16.3400,14.4650,11.9650,9.2400,7.6900,7.2150,6.3150,6.0900,6.6150,5.4900,4.0650,3.1150,1.6400,1.5650,0.7650,-1.3100,-0.6100,-0.1100,-0.1850,0.4400,0.2650
-27.7100,-26.9100,-38.1850,-38.7600,-34.7350,-35.0100,-39.6100,-28.0100,-9.1100,-1.0600,0.9400,1.5400,3.7650,5.5150,7.8900,9.8150,10.5650,11.3150,9.8400,9.6400,11.3650,13.3150,14.8650,16.1150,17.6650,18.7150,20.0650,22.4400,24.2650,24.8650,25.7150,26.1150,25.9150,25.8150,25.7900,26.1150,25.9400,25.3650,24.5400,24.2150,24.2400,23.8650,24.1650,24.4150,24.3150,23.3150,20.9150,18.3150,16.3900,14.3150,11.6400,9.5150,7.6900,6.5900,6.2150,6.3650,6.6150,5.9650,5.8150,5.0900,3.1650,2.7900,1.0650,-1.3600,-0.6100,-0.1850,-0.1600,0.4650,0.2900
-27.5100,-28.0100,-39.6350,-39.2100,-35.8350,-35.3100,-39.1600,-29.3350,-10.8350,-1.9850,0.5900,1.3650,3.1900,4.8900,7.2900,9.2400,10.0400,11.0900,10.4150,10.1900,11.2400,13.0900,14.8400,16.0400,17.3900,18.4400,20.2400,22.6150,24.6650,25.4900,25.7900,26.1150,26.0650,26.0650,26.1150,26.0900,25.7650,25.1650,24.5650,24.2400,24.3900,24.3900,24.0400,23.7650,23.9900,23.4400,20.9150,17.9150,15.9650,13.9650,11.6650,10.0650,7.8900,6.3650,6.5400,6.8650,6.8150,7.4650,9.6650,9.3650,6.6400,5.2650,2.2150,-0.8100,-0.4350,-0.2100,-0.0600,0.4900,0.2900
-27.4100,-28.8850,-40.4350,-39.0850,-37.0600,-35.9350,-38.2350,-29.8350,-11.9350,-2.9850,-0.1600,1.0650,2.7150,4.6650,6.6650,8.4900,9.6150,10.8650,10.8900,10.5150,11.1900,12.9400,14.5150,15.9150,17.2150,18.0400,20.0650,22.6150,24.9400,25.9650,25.9650,26.2150,26.2900,26.1650,25.8400,25.6900,25.7150,25.0900,24.3900,23.9150,23.9900,24.4150,24.0400,23.5650,23.4650,23.2400,21.5650,18.3150,15.4400,13.2650,11.2150,9.7400,8.1650,6.9900,6.8900,7.0150,7.0650,9.0400,13.1650,13.8400,11.0650,8.5900,4.1650,0.2400,-0.1100,-0.1850,0.0650,0.4400,0.3400
-27.4350,-29.4100,-40.5100,-38.5100,-38.4850,-37.0600,-36.8600,-29.2350,-12.2100,-3.6850,-1.0600,0.6400,2.2400,4.6150,6.3650,7.9900,9.2150,10.3650,10.7900,10.3900,11.0650,12.8650,14.4400,16.1400,17.4150,18.1650,20.2900,23.0150,25.0650,25.8900,25.9400,25.9150,25.8150,26.1150,26.0650,25.6900,25.5400,25.1150,24.4150,23.9900,23.8400,23.8650,23.7150,23.6900,23.2400,22.6900,22.0150,19.4900,15.9900,13.1650,10.8400,9.1900,8.5650,7.7900,6.7150,6.6650,7.2400,9.4900,13.9900,16.0400,14.7900,11.9650,6.5650,1.7400,0.3150,-0.0350,0.2150,0.4150,0.3400
-27.4850,-29.6600,-40.0350,-37.4600,-39.9100,-38.6600,-35.3100,-27.9100,-11.9850,-4.1100,-1.9100,0.1400,1.6400,4.4900,6.3900,7.7900,8.9650,9.8900,10.6150,10.2900,10.8900,12.6900,14.5400,16.5150,17.6650,18.8900,21.1650,23.7650,25.4650,26.0400,25.8400,25.4150,25.6150,26.2650,26.2900,25.9400,25.6900,25.2400,24.3650,23.6900,24.1150,23.9900,23.1650,23.0400,22.8400,22.3900,21.9150,20.3900,17.4150,14.1400,11.2400,9.1400,8.6400,7.9400,6.4400,6.4150,7.1150,8.5900,11.8650,15.3150,16.7900,14.6150,8.9900,3.3900,0.8150,0.1400,0.3900,0.3900,0.3400
