-85,85,69
-180,180,145
-3.8300,-3.2350,-0.7900,2.1925,3.7800,2.0625,-1.5975,-0.2450,8.3050,9.2500,5.8350,3.7000,1.2100,1.9425,5.7050,7.7000,7.2050,5.3900,1.9725,-3.3750,-7.5250,-9.8600,-11.3700,-12.1300,-12.3700,-11.8325,-10.9650,-9.9800,-9.0325,-8.4850,-7.0450,-5.0000,-3.7000,-3.6975,-3.9100,-4.5075,-6.1525,-6.9800,-6.8775,-7.0600,-7.4525,-7.1250,-6.7625,-7.4800,-8.4650,-8.9000,-7.2125,-4.1925,-0.5700,2.7575,4.2925,5.0800,3.3775,-2.6175,-8.0450,-8.4350,-5.2725,-1.8550,2.8600,4.9525,2.9450,1.9925,-0.1625,-2.0775,0.7900,1.6900,-2.2475,-7.0375,-8.9525
-4.3600,-3.4775,-1.0350,2.3675,4.2975,2.3375,-1.5925,-0.6250,8.2000,10.2325,6.7100,3.9200,0.8175,1.7350,5.7725,7.8175,7.6650,6.1525,3.0450,-2.8850,-7.9700,-10.0250,-11.3300,-12.2875,-12.4625,-11.7975,-11.0175,-10.2400,-9.0525,-8.0875,-7.1100,-5.7950,-4.5900,-4.0725,-3.9475,-4.2675,-5.5675,-6.4225,-6.7450,-7.2800,-7.2050,-6.8850,-6.8450,-7.4800,-8.5175,-9.0050,-7.6700,-5.0600,-1.3625,2.4600,4.7325,5.4025,2.5050,-4.1725,-8.5075,-7.1475,-3.8300,-1.0850,2.8900,5.2300,3.3775,1.9700,-0.4000,-2.0550,0.8425,1.4400,-2.6825,-7.3650,-9.0475
-4.8425,-3.5900,-1.2025,2.5000,4.8675,2.6475,-1.5225,-1.2000,7.5300,11.0125,7.7075,4.2225,0.7900,1.8250,5.7050,7.7200,8.1900,7.1525,3.9425,-2.5350,-7.9875,-9.7150,-11.0100,-12.0125,-12.0750,-11.4925,-10.8525,-10.2850,-9.0000,-7.8600,-7.3350,-6.4100,-5.0550,-3.9975,-3.6825,-3.8925,-4.9250,-5.7175,-6.2200,-6.9800,-6.9675,-7.1425,-7.4100,-7.3125,-8.0875,-8.9375,-8.1575,-5.9550,-2.4925,1.4850,4.0800,4.3400,0.3450,-5.5625,-7.4325,-4.7775,-2.1550,-0.4200,2.5225,5.0775,3.7050,2.0375,-0.5925,-1.9225,0.8875,1.1700,-3.0900,-7.6375,-9.0875
-5.3125,-3.5975,-1.3525,2.5050,5.2750,2.9900,-1.4025,-1.8400,6.9625,11.4700,8.6350,4.6875,1.0300,1.9425,5.1750,7.2075,8.6675,8.1300,4.6600,-2.1975,-7.7425,-9.5800,-10.7125,-11.3925,-11.4375,-10.9675,-10.4375,-10.0725,-8.9900,-7.9025,-7.4425,-6.4775,-5.1875,-3.9725,-3.4225,-3.5225,-4.2550,-5.1075,-5.7925,-6.6675,-6.8025,-7.2500,-7.6800,-7.1025,-7.7750,-8.9350,-8.3125,-6.2750,-3.2225,0.3925,2.8100,2.4225,-1.9925,-5.6975,-4.5450,-1.6525,-0.6100,0.0400,2.1600,4.8775,3.9250,2.0500,-0.6725,-1.6475,0.9875,0.9125,-3.4225,-7.8375,-9.0450
-5.8375,-3.5325,-1.5225,2.1125,5.3475,3.2300,-1.1825,-2.2875,6.0900,11.3200,9.3225,5.4675,1.7775,2.0525,4.2375,6.3975,8.6100,8.5575,5.3100,-1.2975,-6.8825,-9.0400,-9.8575,-10.2025,-10.4125,-9.9475,-9.3200,-9.0800,-8.4625,-7.5800,-6.8150,-5.7625,-4.5150,-3.4525,-3.3200,-3.9000,-4.3450,-4.7550,-5.4175,-6.3850,-6.7575,-6.9300,-7.2125,-6.8075,-7.3975,-8.4850,-7.9050,-6.0600,-3.5175,-0.4475,1.4525,0.5875,-2.8200,-3.6225,-0.5350,1.3925,0.3875,0.3150,2.0800,4.7525,4.4050,2.1275,-0.5825,-1.2550,1.1425,0.7250,-3.6725,-7.9250,-8.9600
-6.3875,-3.3900,-1.6875,1.4075,5.0775,3.4150,-0.8825,-2.4900,5.1100,10.7400,9.7550,6.3375,2.8150,2.2425,3.3600,5.4450,7.7350,8.3400,6.0925,0.1275,-5.3325,-8.0200,-8.9850,-9.2225,-9.0675,-8.3575,-7.6200,-7.4175,-7.5650,-6.8325,-5.8550,-5.0150,-3.7725,-2.8525,-3.2950,-4.5875,-4.9450,-4.9125,-5.3475,-6.1975,-6.8075,-6.8675,-6.9300,-6.6475,-6.8875,-7.6000,-7.2850,-5.9925,-4.0625,-1.5600,-0.0625,-0.6500,-1.9100,-0.2675,3.1625,3.2425,0.6100,0.1650,2.0175,4.6575,4.3350,2.0600,-0.3900,-0.8400,1.2825,0.6150,-3.8150,-7.9750,-8.8150
-6.8575,-3.2100,-1.8750,0.5625,4.5850,3.5125,-0.5100,-2.4175,4.4200,10.2700,9.9825,7.0725,3.9000,2.6125,2.8525,4.5450,6.3500,7.6575,6.6850,1.5600,-3.7175,-7.0450,-8.4775,-8.4375,-7.3025,-6.0525,-5.2150,-5.2525,-6.2725,-5.9275,-5.2025,-4.8050,-3.3925,-2.4525,-3.1075,-4.7425,-5.2800,-5.0375,-5.2000,-5.9850,-7.3125,-7.5300,-6.9575,-6.5400,-6.4800,-6.7000,-6.5300,-5.8425,-4.5050,-2.6400,-1.4300,-0.9200,0.2825,3.6025,5.9025,3.7125,-0.1475,-0.7200,1.3375,3.9125,3.9175,1.9600,-0.0675,-0.3975,1.4525,0.5850,-3.8825,-7.9075,-8.5775
-7.3775,-3.0025,-2.1050,-0.2950,3.9725,3.5200,-0.0650,-2.2825,4.0325,10.2125,10.2250,7.5175,4.7075,3.1050,3.0200,4.3025,5.2825,6.6725,6.4900,2.5050,-2.4100,-6.3075,-7.9000,-7.5300,-5.3650,-2.9375,-2.0375,-2.8925,-4.4725,-4.6500,-4.9675,-5.2700,-4.0075,-3.2525,-3.5700,-4.7850,-5.1725,-4.6025,-4.5275,-5.5875,-7.4175,-7.5025,-6.4350,-6.2950,-6.2350,-5.7925,-5.4700,-5.1625,-4.3225,-3.0875,-1.9425,-0.1200,3.2275,6.6725,7.2500,2.8975,-2.1725,-2.4400,0.1675,2.6300,3.0250,2.1375,0.2925,-0.0825,1.5675,0.5575,-3.8875,-7.7700,-8.3250
-7.9125,-2.8125,-2.3200,-1.3600,3.2425,3.4700,0.2250,-2.0975,3.8825,10.2025,10.4750,7.8875,5.1900,3.4175,3.4100,4.5250,5.0050,5.8525,5.9975,3.1350,-1.6675,-5.9775,-7.5475,-7.0575,-3.7350,0.6200,1.8575,-0.3925,-2.4275,-3.1600,-4.5075,-5.2800,-4.7075,-4.6175,-4.8050,-5.2875,-5.0025,-4.3025,-4.3975,-5.7875,-7.4675,-7.0050,-5.7700,-6.1300,-6.1000,-4.9200,-4.2400,-4.1775,-3.6300,-3.0200,-2.1775,0.7250,5.1925,8.1950,7.4975,1.2800,-4.8525,-4.4700,-1.0075,1.2525,1.9550,2.0625,0.5375,0.0625,1.6425,0.5600,-3.8875,-7.5675,-8.0125
-8.4025,-2.5750,-2.4175,-2.3975,2.4175,3.3425,0.3975,-1.9975,3.3025,9.7225,10.5300,8.1175,5.2975,3.1650,3.3475,4.8625,5.4450,5.6100,5.7325,3.4325,-1.6325,-6.1325,-7.9700,-6.8800,-1.3625,4.6475,5.8550,2.6700,0.2925,-1.3575,-3.6575,-4.5725,-4.7600,-5.4400,-5.9500,-6.0275,-4.9300,-4.1225,-4.3475,-6.0725,-7.8125,-7.0775,-5.7625,-6.0275,-5.9275,-4.4200,-3.2425,-2.8525,-2.2050,-2.4075,-2.4050,0.7100,5.6350,8.2350,6.5850,-0.7950,-7.4375,-6.4075,-2.0300,0.3925,1.1775,1.9600,0.5825,0.0525,1.6675,0.5075,-3.9050,-7.3425,-7.6625
